interaction_id,viewport,route,state,kind,identity,label,selector_hint,status,result,reason,disabled,touch_target_pass
ui-mobile-qc-route-a58453bd008e,mobile,qc,default,route,qc,Navigate to qc,showView,tested,pass,requested=qc active=qc,False,True
ui-mobile-qc-button-476ebfaa3142,mobile,qc,default,button,data-view-target=dashboard#1,Vehicle Locations,"{""data-view-target"": ""dashboard""}",tested,pass,safe display/navigation action activated,False,True
ui-mobile-qc-button-ff5b3e6b9650,mobile,qc,default,button,data-pdc-refresh-route=qc#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""qc""}",tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-qc-button-595bd4ad6418,mobile,qc,default,button,data-qc-open-vehicle=[REDACTED_STOCK_A]#1,"[REDACTED_STOCK_A]
Work incomplete
Hilux DC
[REDACTED_CUSTOMER_A]
No key
SP","{""data-qc-open-vehicle"": ""[REDACTED_STOCK_A]"", ""data-qc-vehicle-key"": ""[REDACTED_STOCK_A]""}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,True
ui-mobile-qc-keyboard-ccf418f51b0d,mobile,qc,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": """", ""label"": ""Refresh Vehicle Locations"", ""tag"": ""BUTTON""}",False,True
ui-mobile-workflow-route-a4a6071bc53e,mobile,workflow,default,route,workflow,Navigate to workflow,showView,tested,pass,requested=workflow active=workflow,False,True
ui-mobile-workflow-button-81c4be7b4a1d,mobile,workflow,default,button,workflow-collapse-all#1,Collapse all rows,#workflow-collapse-all,tested,pass,safe display/navigation action activated,False,True
ui-mobile-workflow-button-670fe610e487,mobile,workflow,default,button,data-pdc-refresh-route=workflow#1,Refresh,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""workflow""}",tested,pass,safe display/navigation action activated,False,True
ui-mobile-workflow-input-3075ef7bcae6,mobile,workflow,default,input,workflow-search#1,workflow-search,#workflow-search,tested,pass,typed and restored without business mutation,False,True
ui-mobile-workflow-button-e5a149311dfa,mobile,workflow,default,button,workflow-find#1,Find,#workflow-find,tested,pass,safe display/navigation action activated,False,True
ui-mobile-workflow-button-6b2f00c4615f,mobile,workflow,default,button,workflow-clear-search#1,Clear,#workflow-clear-search,tested,pass,safe display/navigation action activated,False,True
ui-mobile-workflow-summary-d829b5993df4,mobile,workflow,default,summary,"Bus 4x4
0
Open Bus 4x4 Planner#1","Bus 4x4
0
Open Bus 4x4 Planner",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-workflow-button-25c6b4bd8851,mobile,workflow,default,button,data-open-workshop-stage=BUS_4X4#1,Open Bus 4x4 Planner,"{""data-open-workshop-stage"": ""BUS_4X4""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-mobile-workflow-summary-cc0f51a3e106,mobile,workflow,default,summary,"Tint
0
Open Tint Planner#1","Tint
0
Open Tint Planner",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-workflow-button-bd3cfcd1c4c4,mobile,workflow,default,button,data-open-workshop-stage=TINT#1,Open Tint Planner,"{""data-open-workshop-stage"": ""TINT""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-mobile-workflow-summary-234b248f5b36,mobile,workflow,default,summary,"Hoist
0
Open Hoist Planner#1","Hoist
0
Open Hoist Planner",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-workflow-button-4d75c17a3fd3,mobile,workflow,default,button,data-open-workshop-stage=HOIST#1,Open Hoist Planner,"{""data-open-workshop-stage"": ""HOIST""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-mobile-workflow-summary-2a4a8a87b740,mobile,workflow,default,summary,"Fitting
0
Open Fitting Planner#1","Fitting
0
Open Fitting Planner",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-workflow-button-a946138ef859,mobile,workflow,default,button,data-open-workshop-stage=FITTING#1,Open Fitting Planner,"{""data-open-workshop-stage"": ""FITTING""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-mobile-workflow-summary-3be913f72bac,mobile,workflow,default,summary,"Fab
0
Open Fab Planner#1","Fab
0
Open Fab Planner",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-workflow-button-e89d5b8e127e,mobile,workflow,default,button,data-open-workshop-stage=FABRICATION#1,Open Fab Planner,"{""data-open-workshop-stage"": ""FABRICATION""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-mobile-workflow-summary-460254feb9d8,mobile,workflow,default,summary,"Elec
0
Open Elec Planner#1","Elec
0
Open Elec Planner",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-workflow-button-e7bb79521ad3,mobile,workflow,default,button,data-open-workshop-stage=ELECTRICAL#1,Open Elec Planner,"{""data-open-workshop-stage"": ""ELECTRICAL""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-mobile-workflow-summary-e1ac8d3a316e,mobile,workflow,default,summary,"Tyre
0
Open Tyre Planner#1","Tyre
0
Open Tyre Planner",{},tested,blocked,control became unavailable before safe exercise,False,True
ui-mobile-workflow-button-f829463897c5,mobile,workflow,default,button,data-open-workshop-stage=TYRE#1,Open Tyre Planner,"{""data-open-workshop-stage"": ""TYRE""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-mobile-workflow-keyboard-461071c746de,mobile,workflow,default,keyboard,tab-focus,Tab focus progression,keyboard:Tab,tested,pass,"{""id"": ""workflow-search"", ""label"": """", ""tag"": ""INPUT""}",False,True
ui-mobile-planner-bus-4x4-route-804c49beb80e,mobile,planner-bus-4x4,default,route,planner-bus-4x4,Navigate to planner-bus-4x4,showView,tested,pass,requested=planner-bus-4x4 active=workshop,False,True
ui-mobile-planner-bus-4x4-input-212fcfd4ecaf,mobile,planner-bus-4x4,default,input,Workshop planner date#1,Workshop planner date,"{""data-workshop-date"": """"}",blocked,blocked,state-changing or file control (date),False,True
ui-mobile-planner-bus-4x4-button-5fec4471cc1c,mobile,planner-bus-4x4,default,button,data-workshop-date-shift=-1#1,‹ Previous,"{""data-workshop-date-shift"": ""-1""}",tested,pass,safe display/navigation action activated,False,True
ui-mobile-planner-bus-4x4-button-49a6c4b28b88,mobile,planner-bus-4x4,default,button,data-workshop-date-shift=1#1,Next ›,"{""data-workshop-date-shift"": ""1""}",tested,pass,safe display/navigation action activated,False,True
ui-mobile-planner-bus-4x4-button-8d6cafeff322,mobile,planner-bus-4x4,default,button,Today#1,Today,"{""data-workshop-today"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-mobile-planner-bus-4x4-button-82ab86f34547,mobile,planner-bus-4x4,default,button,Weekly view#1,Weekly view,"{""data-workshop-weekly-view"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-mobile-planner-bus-4x4-button-95e80ad94170,mobile,planner-bus-4x4,default,button,data-pdc-refresh-route=workshop#1,Refresh Vehicle,"{""data-pdc-operational-refresh"": """", ""data-pdc-refresh-route"": ""workshop"", ""data-workshop-refresh-vehicle"": """"}",tested,pass,safe display/navigation action activated,False,True
ui-mobile-planner-bus-4x4-button-523230c13a2e,mobile,planner-bus-4x4,default,button,+ Admin block#1,+ Admin block,"{""data-workshop-add-admin-block"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,True
ui-mobile-planner-bus-4x4-button-d8f37ea019a6,mobile,planner-bus-4x4,default,button,data-admin-palette-duration=30#1,Admin · 0.5 h,"{""data-admin-palette-duration"": ""30"", ""data-workshop-admin-palette-tile"": """"}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-planner-bus-4x4-select-8595f1468b69,mobile,planner-bus-4x4,default,select,Admin block duration unit#1,Admin block duration unit,"{""data-workshop-admin-palette-unit"": """"}",tested,pass,changed selector and restored original value,False,False
ui-mobile-planner-bus-4x4-input-36da8a59e1ee,mobile,planner-bus-4x4,default,input,Admin block duration#1,Admin block duration,"{""data-workshop-admin-palette-duration"": """"}",blocked,blocked,state-changing or file control (number),False,False
ui-mobile-planner-bus-4x4-button-39fbbea07092,mobile,planner-bus-4x4,default,button,Draft next-day parts warning#1,Draft next-day parts warning,"{""data-workshop-parts-warning"": """"}",blocked,blocked,"mutation, outbound, privileged, or destructive action forbidden in diagnostic lane",False,True
ui-mobile-planner-bus-4x4-input-9f680c28e675,mobile,planner-bus-4x4,default,input,dom-11#1,,"{""data-workshop-search"": """"}",tested,pass,typed and restored without business mutation,False,True
ui-mobile-planner-bus-4x4-button-9b5bdbb5a99d,mobile,planner-bus-4x4,default,button,Clear#1,Clear,"{""data-workshop-search-clear"": """"}",blocked,blocked,disabled in observed state,True,True
ui-mobile-planner-bus-4x4-button-9874644165c9,mobile,planner-bus-4x4,default,button,data-workshop-best-slot-bay=1#1,Best slot,"{""data-workshop-best-slot-bay"": ""1"", ""data-workshop-best-slot-date"": ""2026-09-05"", ""data-workshop-best-slot-hours"": ""43.5"", ""data-workshop-best-slot-stage"": ""BUS_4X4"", ""data-workshop-best-slot-start"": ""0"", ""data-workshop-best-slot-vehicle"": ""[REDACTED_STOCK_B]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-planner-bus-4x4-button-881cffd61a0b,mobile,planner-bus-4x4,default,button,data-workshop-schedule-vehicle=[REDACTED_STOCK_B]#1,Schedule,"{""data-workshop-schedule-vehicle"": ""[REDACTED_STOCK_B]""}",blocked,blocked,state-dependent button not safely activatable without business mutation risk,False,False
ui-mobile-planner-bus-4x4-button-0ec8ca888617,mobile,planner-bus-4x4,default,button,data-workshop-weekly-bay=1#1,Week,"{""data-workshop-weekly-bay"": ""1"", ""data-workshop-weekly-stage"": ""BUS_4X4""}",tested,pass,safe display/navigation action activated,False,False
ui-mobile-planner-bus-4x4-select-3b7faf96ff85,mobile,planner-bus-4x4,default,select,data-workshop-bay-mechanic-number=1#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""1"", ""data-workshop-bay-mechanic-stage"": ""BUS_4X4""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-mobile-planner-bus-4x4-button-bf445e05193f,mobile,planner-bus-4x4,default,button,data-workshop-weekly-bay=2#1,Week,"{""data-workshop-weekly-bay"": ""2"", ""data-workshop-weekly-stage"": ""BUS_4X4""}",tested,pass,safe display/navigation action activated,False,False
ui-mobile-planner-bus-4x4-select-4e12ed999b85,mobile,planner-bus-4x4,default,select,data-workshop-bay-mechanic-number=2#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""2"", ""data-workshop-bay-mechanic-stage"": ""BUS_4X4""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-mobile-planner-bus-4x4-button-b9ecab609d8f,mobile,planner-bus-4x4,default,button,data-workshop-weekly-bay=3#1,Week,"{""data-workshop-weekly-bay"": ""3"", ""data-workshop-weekly-stage"": ""BUS_4X4""}",tested,pass,safe display/navigation action activated,False,False
ui-mobile-planner-bus-4x4-select-2f98afa06c3c,mobile,planner-bus-4x4,default,select,data-workshop-bay-mechanic-number=3#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""3"", ""data-workshop-bay-mechanic-stage"": ""BUS_4X4""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-mobile-planner-bus-4x4-button-3b16f5bc253f,mobile,planner-bus-4x4,default,button,data-workshop-weekly-bay=4#1,Week,"{""data-workshop-weekly-bay"": ""4"", ""data-workshop-weekly-stage"": ""BUS_4X4""}",tested,pass,safe display/navigation action activated,False,False
ui-mobile-planner-bus-4x4-select-26066f5e5d9e,mobile,planner-bus-4x4,default,select,data-workshop-bay-mechanic-number=4#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""4"", ""data-workshop-bay-mechanic-stage"": ""BUS_4X4""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-mobile-planner-bus-4x4-button-1873cd51ada7,mobile,planner-bus-4x4,default,button,data-workshop-weekly-bay=5#1,Week,"{""data-workshop-weekly-bay"": ""5"", ""data-workshop-weekly-stage"": ""BUS_4X4""}",tested,pass,safe display/navigation action activated,False,False
ui-mobile-planner-bus-4x4-select-5dea562206a5,mobile,planner-bus-4x4,default,select,data-workshop-bay-mechanic-number=5#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""5"", ""data-workshop-bay-mechanic-stage"": ""BUS_4X4""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
ui-mobile-planner-bus-4x4-button-345778f00596,mobile,planner-bus-4x4,default,button,data-workshop-weekly-bay=6#1,Week,"{""data-workshop-weekly-bay"": ""6"", ""data-workshop-weekly-stage"": ""BUS_4X4""}",tested,pass,safe display/navigation action activated,False,False
ui-mobile-planner-bus-4x4-select-ae27a00dc0c7,mobile,planner-bus-4x4,default,select,data-workshop-bay-mechanic-number=6#1,"Unassigned
Craig Watson
Josh Howard
Stage2A Test Audit 7685397f
Synthetic Tech Alpha
Synthetic Tech Beta","{""data-workshop-bay-mechanic-number"": ""6"", ""data-workshop-bay-mechanic-stage"": ""BUS_4X4""}",blocked,blocked,Immediate-persistence technician selector: not eligible for diagnostic-lane mutation. Exploratory changes were rolled back; see cleanup-readback.json.,False,False
